SECURITY_ID_INT,raw_X,raw_Y,vertical,horizontal
30533,222.302032734,191.445801209,mid,growth
796,222.490709839,168.539054902,mid,growth
1730,223.381965075,197.044448559,mid,growth
3658,223.595073166,150.947167761,mid,growth
3641,223.753397628,142.383033149,mid,growth
1428,223.833201084,179.110487607,mid,growth
714,224.163041551,130.265449541,mid,growth
1236,225.785380033,139.458167576,mid,growth
3546,225.958780479,127.640070903,mid,growth
30781,226.052434168,107.714011735,mid,growth
1375,226.057848642,172.006317055,mid,growth
1178,226.128016767,157.839584956,mid,growth
3795,226.270743594,151.285559133,mid,growth
738,226.342898422,157.441016347,mid,growth
367,226.721961489,170.630902803,mid,growth
3163,227.023036913,143.999294075,mid,growth
41693,227.895098763,179.519857069,mid,growth
386,227.95174132,156.823693667,mid,growth
3232,228.244230973,153.198976871,mid,growth
1519,228.808379645,192.80399777,mid,growth
3420,229.507417503,166.938453677,mid,growth
2906,229.550126499,105.833106855,mid,growth
3722,229.579601654,158.70375483,mid,growth
2408,229.948933439,122.718213331,mid,growth
480,230.204445334,100.0,mid,growth
4639,230.208093989,157.285234922,mid,growth
4146,231.145889961,113.237558049,mid,growth
3467,231.33305783,126.150104791,mid,growth
4718,231.749859679,130.558393856,mid,growth
3590,231.77419486,116.26532539,mid,growth
710,231.871718369,110.43195154,mid,growth
29399,231.955286457,151.251609243,mid,growth
3597,232.12040959,178.399974703,mid,growth
29614,232.155702919,100.386134129,mid,growth
1419,232.33402006,130.85961858,mid,growth
3585,232.585308567,111.298626453,mid,growth
3614,232.945426248,134.448029153,mid,growth
196,233.132465029,125.689974867,mid,growth
792,233.619599802,164.62373289,mid,growth
3820,233.678298086,103.704152607,mid,growth
3184,234.081498504,193.54055094,mid,growth
296,234.710769189,152.103154839,mid,growth
3612,234.970153361,184.050762633,mid,growth
2117,235.267444485,142.127374107,mid,growth
3213,235.433307541,133.475337794,mid,growth
59,235.493534549,177.245325202,mid,growth
3421,235.967765722,103.607790725,mid,growth
4638,236.087360476,109.405017617,mid,growth
279,236.165792232,106.187727257,mid,growth
3525,236.36514395,101.578274193,mid,growth
707,237.304126941,146.443081005,mid,growth
29107,237.585729704,147.756945703,mid,growth
700,237.732180599,177.231221591,mid,growth
890,238.319120009,134.671013964,mid,growth
175,238.615916406,117.008228924,mid,growth
3204,239.608916826,142.057080888,mid,growth
3460,240.14476965,102.874693483,mid,growth
854,241.164266755,102.821844272,mid,growth
3796,242.379430267,140.366768336,mid,growth
3430,242.53480633,117.187070656,mid,growth
1254,242.65063361,198.465032516,mid,growth
29469,242.790246968,172.227287783,mid,growth
689,244.717800057,111.656992666,mid,growth
782,244.778574772,136.180634232,mid,growth
29847,244.949119224,114.303920248,mid,growth
21,245.231468851,145.630078264,mid,growth
1273,246.366589134,108.020650598,mid,growth
2947,246.629951893,138.56377132,mid,growth
4559,246.946402352,172.251533047,mid,growth
4130,247.013962963,162.022298351,mid,growth
2437,247.143737804,124.355547333,mid,growth
3196,248.215445424,165.955537671,mid,growth
30791,248.400608154,111.454704023,mid,growth
85,248.68712658,193.904038467,mid,growth
2491,249.640556712,174.79523197,mid,growth
314,250.067258038,168.875746743,mid,growth
746,250.089454789,150.839700284,mid,growth
1380,250.135872466,144.786936211,mid,growth
346,250.183021029,112.788744897,mid,growth
210,250.285466757,195.390612166,mid,growth
2810,250.297867856,175.347800679,mid,growth
3661,250.956885528,198.874389866,mid,growth
879,251.768828085,146.974502742,mid,growth
479,251.996028344,182.012945244,mid,growth
757,252.575862463,128.596635779,mid,growth
2679,252.844436303,170.154422593,mid,growth
29374,253.750833478,199.448458073,mid,growth
84,254.035786472,169.610045301,mid,growth
2735,254.107470414,174.13620054,mid,growth
158,254.147711158,113.428300923,mid,growth
3288,254.344078456,141.927287221,mid,growth
3172,254.589957432,149.988084331,mid,growth
307,254.695805444,165.681778844,mid,growth
1080,254.766123672,125.235314199,mid,growth
306,255.328366312,125.719764353,mid,growth
2817,255.701236856,162.89642418,mid,growth
4942,256.046134061,102.423358014,mid,growth
2863,256.169438071,121.662291526,mid,growth
29201,256.225691664,129.137015177,mid,growth
3684,257.217535059,103.789080107,mid,growth
29789,257.27573323,136.030608216,mid,growth
3191,258.002038702,123.768730377,mid,growth
2678,258.641347152,117.997452077,mid,growth
2059,258.704656,132.432189031,mid,growth
951,259.289534589,197.44227942,mid,growth
4969,259.880025703,107.902683761,mid,growth
3512,261.000617198,115.907006662,mid,growth
3662,261.294497046,123.43698056,mid,growth
1157,262.272314681,141.598949199,mid,growth
147,262.294218168,125.546265526,mid,growth
2805,262.90423908,130.944778701,mid,growth
1729,263.105746004,173.719061951,mid,growth
1322,263.501650408,123.252166708,mid,growth
1213,264.649431851,110.54281776,mid,growth
4538,264.716804168,102.884666514,mid,growth
2922,264.88464836,105.972670166,mid,growth
189,266.251282802,167.88504642,mid,growth
326,267.089590515,184.034413731,mid,growth
3257,268.716357844,152.020783785,mid,growth
2743,268.846467882,193.08684498,mid,growth
1357,269.201103113,167.550830403,mid,growth
4062,269.52197293,195.743504456,mid,growth
73,269.53743415,123.251740625,mid,growth
3263,269.982629483,127.826865734,mid,growth
2488,270.311879938,192.449449535,mid,growth
3564,270.952785464,118.760199609,mid,growth
30534,271.380465035,130.324904081,mid,growth
485,271.92640253,168.663798803,mid,growth
30398,272.316231955,107.046945563,mid,growth
311,273.072190426,110.135217633,mid,growth
3219,273.080090399,131.099294474,mid,growth
489,273.690770093,167.78019508,mid,growth
2472,274.177610566,131.402985824,mid,growth
2705,274.363537947,155.514059398,mid,growth
4651,274.49228297,174.622291116,mid,growth
3325,274.693036585,115.549272835,mid,growth
30827,274.805754252,128.483665925,mid,growth
3540,274.820773021,135.89486132,mid,growth
3664,275.141072963,162.373800096,mid,growth
3620,275.152760895,116.759376305,mid,growth
1341,275.460977117,123.30980101,mid,growth
4726,277.497491253,106.623023544,mid,growth
3797,281.261694353,152.239198856,mid,growth
358,281.599933374,108.821135039,mid,growth
952,281.950844204,108.757501313,mid,growth
29456,282.640872167,110.661912873,mid,growth
452,283.070417567,120.801243057,mid,growth
111,284.637806642,126.298181818,mid,growth
176,285.514796801,110.040514054,mid,growth
2371,285.995899608,104.56509248,mid,growth
2292,286.272130467,131.771542989,mid,growth
2770,286.616997558,105.130961825,mid,growth
4524,287.324230275,133.540231667,mid,growth
2560,287.572489424,110.190347264,mid,growth
1713,287.651976761,189.24630846,mid,growth
651,288.32138438,120.811340036,mid,growth
151,288.471045291,100.052356415,mid,growth
2939,288.565986111,159.4726972,mid,growth
3294,289.32481588,106.418785512,mid,growth
416,289.366667618,163.37107228,mid,growth
3835,290.503680063,162.44803261,mid,growth
1138,291.134639997,127.212971051,mid,growth
29782,291.222695637,169.994321789,mid,growth
2431,291.546560016,104.149191106,mid,growth
1074,291.83502222,188.873039389,mid,growth
402,292.799647428,150.029372238,mid,growth
3185,293.148597385,176.507108422,mid,growth
4150,293.874773035,195.009029922,mid,growth
29645,294.348406182,172.126800336,mid,growth
1725,294.838938859,172.867597517,mid,growth
4480,295.386715993,156.064562542,mid,growth
3336,296.297683301,174.009263283,mid,growth
3480,296.470040734,144.558479116,mid,growth
962,296.626293497,106.181670415,mid,growth
795,296.661236734,166.045908851,mid,growth
29642,297.274770028,146.422021924,mid,growth
1285,297.499569373,159.435744548,mid,growth
4552,297.628406649,158.425801472,mid,growth
2684,299.10297955,106.09493264,mid,growth
4747,300.055678129,111.457373817,mid,growth
3571,300.092193313,189.148096654,mid,growth
2855,300.166480386,175.200210101,mid,growth
3459,300.764320937,117.75698585,mid,growth
4573,301.256082093,193.709887045,mid,growth
515,301.819371877,131.496786416,mid,growth
2949,302.119653848,154.016235575,mid,growth
2239,302.415631779,191.103961908,mid,growth
2771,302.452420428,118.896733463,mid,growth
30612,302.95252681,166.539687224,mid,growth
395,303.387295274,161.013512801,mid,growth
518,303.721364671,179.313946325,mid,growth
3224,304.53469406,160.822397397,mid,growth
4580,305.210440293,148.357139197,mid,growth
1398,305.415930573,197.983927584,mid,growth
1029,307.809640773,147.012694347,mid,growth
2686,308.336724539,103.933520456,mid,growth
453,309.410954732,115.3400007,mid,growth
3787,309.684475098,119.281174713,mid,growth
99,310.069836546,174.385108594,mid,growth
4750,310.863440308,106.359564465,mid,growth
3783,311.218198715,117.755036911,mid,growth
4790,311.486446792,177.456770881,mid,growth
4647,313.02865863,140.071865023,mid,growth
1517,314.382341382,172.974332378,mid,growth
2226,316.16347417,135.659681549,mid,growth
3371,317.647305562,160.797948047,mid,growth
2973,318.593789257,182.600560573,mid,growth
29513,318.638548594,105.138606135,mid,growth
71703,320.177227754,136.912919553,mid,growth
39607,321.086139697,137.487166248,mid,growth
1326,321.350700792,176.260985689,mid,growth
3183,321.378877176,107.510239058,mid,growth
2057,321.694766955,110.11260355,mid,growth
70111,322.394105959,119.247540207,mid,growth
720,323.451012402,153.351638978,mid,growth
471,324.884183649,113.695867631,mid,growth
772,324.889343581,146.014678492,mid,growth
1731,325.541125838,136.490202691,mid,growth
347,325.862874485,138.846968704,mid,growth
325,325.865981288,139.204874844,mid,growth
685,329.173713294,153.123774182,mid,growth
678,330.872553933,108.19556959,mid,growth
1417,332.054326777,144.464047618,mid,growth
2078,333.9257604,111.624394128,mid,growth
2926,333.935832972,181.993394087,mid,growth
3449,334.050324686,186.203790436,mid,growth
2361,334.213351494,118.832837509,mid,growth
4531,334.338201319,122.098167078,mid,growth
2674,334.635740711,103.533763237,mid,growth
1523,335.239068306,120.55528696,mid,growth
1348,337.567640968,149.612440554,mid,growth
3652,337.656224108,145.764786925,mid,growth
1712,338.670544436,133.715610172,mid,growth
1463,338.930698322,117.208361757,mid,growth
3264,342.313648816,140.822615843,mid,growth
273,342.773092511,151.216872414,mid,growth
2240,344.608249156,168.613384363,mid,growth
716,345.274296041,161.873676389,mid,growth
219,345.603832064,119.658870866,mid,growth
3429,345.999323686,124.906252717,mid,growth
4544,347.249379165,106.605072751,mid,growth
1092,347.592853176,149.999055699,mid,growth
647,347.836058731,141.765233149,mid,growth
52,351.132229119,156.775033683,mid,growth
895,351.396468315,137.695529104,mid,growth
2734,351.796547056,143.269619448,mid,growth
286,353.999897351,100.727775974,mid,growth
823,354.85407152,161.189595139,mid,growth
1531,355.187151692,151.081044763,mid,growth
4089,356.669984169,139.225229041,mid,growth
2724,356.68205989,127.307076493,mid,growth
2835,358.915078719,155.597730935,mid,growth
3432,359.004179486,115.564260243,mid,growth
1418,359.74969792,178.992982038,mid,growth
1349,360.412616899,187.140162605,mid,growth
30588,362.452829709,115.931194162,mid,growth
29621,362.55683457,138.892477483,mid,growth
39066,365.694930303,123.485748263,mid,growth
4652,366.051923652,103.531644104,mid,growth
2765,367.704169525,154.464356137,mid,growth
529,368.190239005,192.417940284,mid,growth
631,371.778427884,132.023103072,mid,growth
30875,374.550933445,140.559194873,mid,growth
4625,377.274175522,116.596451314,mid,growth
201,377.581700573,112.49773119,mid,growth
245,378.841229406,110.636832675,mid,growth
1577,381.634936287,138.392106973,mid,growth
35361,382.44178585,135.938237569,mid,growth
2298,382.885372585,192.197237928,mid,growth
732,383.792071767,154.300351364,mid,growth
2113,384.625236328,154.82553379,mid,growth
3666,384.634815781,178.98965723,mid,growth
2297,385.434914363,101.773436898,mid,growth
3529,386.321674816,114.734843177,mid,growth
4784,390.808883359,124.569570431,mid,growth
3563,396.431124298,174.223060608,mid,growth
767,398.06317731,128.908733344,mid,growth
460,401.053373997,141.494067298,mid,growth
2288,402.059979728,105.488640135,mid,growth
3570,402.936012525,110.796592446,mid,growth
1239,403.889747591,172.99525419,mid,growth
3292,407.355050621,127.322586914,mid,growth
1290,407.577376758,154.0122164,mid,growth
3559,409.324678138,144.268942321,mid,growth
3547,412.042328182,176.130495619,mid,growth
295,412.073780446,149.519978981,mid,growth
29515,420.318613812,180.323817918,mid,growth
41167,425.287328149,139.748954945,mid,growth
2077,428.253595438,133.95564913,mid,growth
807,431.426957935,123.808811116,mid,growth
45,435.158429957,157.968293519,mid,growth
34901,435.87650526,153.650099594,mid,growth
70094,439.20538652,104.161943261,mid,growth
39029,440.112020048,123.122258145,mid,growth
30644,442.037716398,118.078398194,mid,growth
1453,450.159575924,134.426533412,mid,growth
30441,450.365770715,101.51707936,mid,growth
29470,453.019735229,110.371696732,mid,growth
75242,459.88252533,110.942226322,mid,growth
2079,468.249679484,141.457431673,mid,growth
190,471.892108469,185.639705587,mid,growth
30018,474.491935593,125.106590656,mid,growth
75925,478.918503282,169.579486522,mid,growth
40063,479.68041757,123.326630478,mid,growth
301,479.87209948,174.166563459,mid,growth
75268,488.716777327,119.32721719,mid,growth
40058,491.363480905,100.659325566,mid,growth
42936,494.215738049,111.956632843,mid,growth
3361,494.263991688,123.798951865,mid,growth
39031,498.592071826,118.49505697,mid,growth
29459,502.961725601,112.082463002,mid,growth
30617,506.395155055,170.984409284,mid,growth
30011864,507.286791913,103.169565283,mid,growth
71624,507.365727032,111.694033669,mid,growth
72676,514.848613216,110.892355521,mid,growth
35531,518.67750086,134.046961562,mid,growth
722866,530.9682584,118.408305084,mid,growth
39018,534.649297641,175.83367182,mid,growth
75293,535.366920243,169.049964021,mid,growth
460689,543.062896041,134.35918236,mid,growth
74677,563.843994225,129.392788662,mid,growth
143,581.630188214,116.999930199,mid,growth
256836,587.409831944,140.974200614,mid,growth
